widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2,doc-freq,d-cp-1,d-cp-2,d-cp-3,d-inform-2,d-inform-3,corpus-freq,c-cp-1,c-cp-2,c-cp-3,c-inform-2,c-inform-3
9,peril,5.0,2.0,1.0,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,103,"And when , in time of want or peril , they ask our help , they may honorably receive it ;",6,6,2,0.00120409391932571,0.111111111111111,1.0,2.87744375108173,0.0,4,0.000101309424309196,0.00900900900900901,1.0,4.04828988957208,0.0
10,",",,,,",",,,,,,,103,"And when , in time of want or peril , they ask our help , they may honorably receive it ;",6,6
11,they,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,103,"And when , in time of want or peril , they ask our help , they may honorably receive it ;",6,6,7,0.00421432871763998,0.0260869565217391,1.0,3.65231678517531,0.726780405892906,136,0.00344452042651268,0.00973451327433628,1.0,5.57824358957613,1.18868298271841
12,ask,3.0,1.0,1.0,VBP,advcl,3.0,3.0,3.0,3.0,-2.0,103,"And when , in time of want or peril , they ask our help , they may honorably receive it ;",6,6,1,0.000602046959662854,0.142857142857143,0.333333333333333,2.8073549220576,1.58496250072116,28,0.000709165970164374,0.0147058823529412,0.0454545454545455,5.93658489560399,3.07611696851848
13,our,2.0,2.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,103,"And when , in time of want or peril , they ask our help , they may honorably receive it ;",6,6,38,0.0228777844671884,1.0,1.0,2.89393119684352,0.298417105339069,904,0.0228959298938784,0.0714285714285714,0.5,3.58738322881247,1.02606624233911
14,help,4.0,1.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,103,"And when , in time of want or peril , they ask our help , they may honorably receive it ;",6,6,6,0.00361228175797712,0.0263157894736842,1.0,4.45346877802238,1.12581458369391,48,0.00121571309171036,0.00221238938053097,0.5,6.41458410170301,2.3613901772357
15,",",,,,",",,,,,,,103,"And when , in time of want or peril , they ask our help , they may honorably receive it ;",6,6
16,they,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,103,"And when , in time of want or peril , they ask our help , they may honorably receive it ;",6,6,7,0.00421432871763998,0.0260869565217391,1.0,3.65231678517531,0.726780405892906,136,0.00344452042651268,0.00973451327433628,0.142857142857143,5.57824358957613,1.18868298271841
17,may,2.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,103,"And when , in time of want or peril , they ask our help , they may honorably receive it ;",6,6,15,0.00903070439494281,0.428571428571429,0.333333333333333,2.69652246656813,0.422656666858975,57,0.00144365929640605,0.0220588235294118,0.0454545454545455,5.67034317976264,1.96470755604634
18,honorably,7.0,4.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,103,"And when , in time of want or peril , they ask our help , they may honorably receive it ;",6,6,2,0.00120409391932571,0.0666666666666667,0.333333333333333,3.24592654816484,0.792481250360578,4,0.000101309424309196,0.0175438596491228,0.333333333333333,7.53606424015511,1.6573391550199
19,receive,5.0,2.0,1.0,VB,root,1.0,1.0,1.0,1.0,0.0,103,"And when , in time of want or peril , they ask our help , they may honorably receive it ;",6,6,1,0.000602046959662854,0.5,1.0,1.0,0.0,3,7.59820682318973e-05,0.25,1.0,5.1531438728791,2.53823661470507
20,it,2.0,1.0,1.0,PRP,dobj,4.0,4.0,4.0,4.0,-3.0,103,"And when , in time of want or peril , they ask our help , they may honorably receive it ;",6,6,12,0.00722456351595424,1.0,1.0,2.66444463083492,0.688115653557721,311,0.00787680774004002,0.333333333333333,1.0,4.33982858852606,1.06600148759107
21,;,,,,:,,,,,,,103,"And when , in time of want or peril , they ask our help , they may honorably receive it ;",6,6
1,for,3.0,1.0,1.0,IN,dep,3.0,3.0,2.0,3.0,-1.75,104,for we no more seek to buy their sovereignty than we would sell our own .,5,5,20,0.0120409391932571,0.0495867768595041,0.0,2.95587660243808,0.433621267098575,447,0.0113213281665527,0.0297959183673469,0.0,3.64882859033514,0.891151486830728
2,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,104,for we no more seek to buy their sovereignty than we would sell our own .,5,5,51,0.0307043949428055,0.05,0.166666666666667,2.58712411265196,0.22568186282994,1021,0.0258592305549224,0.0246085011185682,0.10958904109589,3.31849557808692,1.00709304700192
3,no,2.0,1.0,1.0,DT,neg,4.0,4.0,4.0,4.0,-3.0,104,for we no more seek to buy their sovereignty than we would sell our own .,5,5,11,0.00662251655629139,0.0196078431372549,1.0,4.34083046637033,0.234996590974651,123,0.00311526479750779,0.000979431929480901,0.0909090909090909,5.8579062144292,1.81896902285351
4,more,3.0,1.0,1.0,RBR,advmod,2.0,2.0,2.0,2.0,-1.0,104,for we no more seek to buy their sovereignty than we would sell our own .,5,5,4,0.00240818783865141,0.181818181818182,1.0,4.01524257364429,1.33048202372184,109,0.0027606818124256,0.024390243902439,1.0,5.64200439265705,1.84235532325933
5,seek,3.0,1.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,104,for we no more seek to buy their sovereignty than we would sell our own .,5,5,10,0.00602046959662854,0.25,0.5,3.25401920998887,1.11749256825007,35,0.000886457462705468,0.00917431192660551,0.333333333333333,6.17618799215059,2.74394126800118
6,to,2.0,1.0,1.0,TO,mark,3.0,3.0,3.0,3.0,-2.0,104,for we no more seek to buy their sovereignty than we would sell our own .,5,5,44,0.0264900662251656,0.3,1.0,1.5791630544421,0.178235235077587,1169,0.0296076792543626,0.285714285714286,1.0,2.80922440399267,0.755386798616441
7,buy,2.0,1.0,1.0,VB,xcomp,2.0,2.0,2.0,2.0,-1.0,104,for we no more seek to buy their sovereignty than we would sell our own .,5,5,1,0.000602046959662854,0.0227272727272727,0.333333333333333,5.4594316186373,1.58496250072116,2,5.06547121545982e-05,0.00171086398631309,0.1,9.19105921453166,2.66096404744368
8,their,3.0,1.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,104,for we no more seek to buy their sovereignty than we would sell our own .,5,5,16,0.00963275135460566,1.0,1.0,3.17658916929134,0.125,148,0.00374844869944027,0.5,0.5,4.89277055238413,1.10529466890457
9,sovereignty,8.0,3.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,104,for we no more seek to buy their sovereignty than we would sell our own .,5,5,2,0.00120409391932571,0.0625,1.0,5.4594316186373,0.0,4,0.000101309424309196,0.0135135135135135,1.0,7.50433069200811,1.59807935569469
10,than,3.0,1.0,1.0,IN,mark,3.0,3.0,2.0,3.0,-1.75,104,for we no more seek to buy their sovereignty than we would sell our own .,5,5,2,0.00120409391932571,0.5,1.0,2.5,0.5,64,0.00162095078894714,0.25,0.5,3.0331009370957,0.504834162850122
11,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,104,for we no more seek to buy their sovereignty than we would sell our own .,5,5,51,0.0307043949428055,0.5,1.0,2.58712411265196,0.22568186282994,1021,0.0258592305549224,0.015625,1.0,3.31849557808692,1.00709304700192
12,would,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,104,for we no more seek to buy their sovereignty than we would sell our own .,5,5,3,0.00180614087898856,0.0196078431372549,1.0,3.33742511495204,0.0,44,0.00111440366740116,0.00587659157688541,1.0,5.73864177974272,2.5673921436775
13,sell,3.0,1.0,1.0,VB,advcl,2.0,2.0,2.0,2.0,-1.0,104,for we no more seek to buy their sovereignty than we would sell our own .,5,5,1,0.000602046959662854,0.333333333333333,1.0,1.58496250072116,0.0,2,5.06547121545982e-05,0.0227272727272727,0.166666666666667,6.1269237424937,1.29248125036058
14,our,2.0,2.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,104,for we no more seek to buy their sovereignty than we would sell our own .,5,5,38,0.0228777844671884,1.0,1.0,2.89393119684352,0.298417105339069,904,0.0228959298938784,0.5,1.0,3.58738322881247,1.02606624233911
15,own,2.0,1.0,1.0,JJ,dobj,1.0,1.0,1.0,1.0,0.0,104,for we no more seek to buy their sovereignty than we would sell our own .,5,5,9,0.00541842263696568,0.105263157894737,1.0,2.59040423874019,0.528320833573719,81,0.00205151584226123,0.0464601769911504,1.0,4.11498724103167,1.792846839222
16,.,,,,.,,,,,,,104,for we no more seek to buy their sovereignty than we would sell our own .,5,5
1,Sovereignty,8.0,3.0,1.0,NNP,nsubjpass,2.0,2.0,2.0,2.0,-1.0,105,Sovereignty is never bartered among free,3,1,2,0.00120409391932571,0.00826446280991736,0.0,5.4594316186373,0.0,4,0.000101309424309196,0.000408163265306122,0.0,7.50433069200811,1.59807935569469
2,is,2.0,1.0,1.0,VBZ,auxpass,3.0,3.0,2.0,3.0,-1.75,105,Sovereignty is never bartered among free,3,1,19,0.0114388922335942,0.5,1.0,2.24086001272581,0.399208552669535,500,0.0126636780386495,0.5,1.0,3.30456875255596,1.21984204040818
3,never,4.0,2.0,1.0,RB,neg,4.0,4.0,4.0,4.0,-3.0,105,Sovereignty is never bartered among free,3,1,2,0.00120409391932571,0.0526315789473684,1.0,3.78492780416547,0.792481250360578,38,0.000962439530937365,0.006,0.5,6.61126170370857,2.43670268212656
4,bartered,6.0,2.0,1.0,VBN,root,2.0,2.0,2.0,2.0,-1.0,105,Sovereignty is never bartered among free,3,1,1,0.000602046959662854,0.5,1.0,1.0,0.0,1,2.53273560772991e-05,0.0263157894736842,0.333333333333333,5.24792751344359,1.58496250072116
5,among,4.0,2.0,1.0,IN,case,3.0,3.0,3.0,3.0,-2.0,105,Sovereignty is never bartered among free,3,1,1,0.000602046959662854,1.0,1.0,0.0,0.0,27,0.000683838614087075,1.0,1.0,4.12126632156401,1.0909300167764
6,free,3.0,1.0,1.0,JJ,advcl:among,1.0,1.0,1.0,1.0,0.0,105,Sovereignty is never bartered among free,3,1,6,0.00361228175797712,1.0,1.0,3.27154216049961,0.38698801581456,82,0.00207684319833853,0.0740740740740741,1.0,6.59499444037439,2.5957830022371
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,106,"We honor the aspirations of those nations which , now captive , long for freedom .",5,5,51,0.0307043949428055,0.140495867768595,0.0,2.58712411265196,0.22568186282994,1021,0.0258592305549224,0.128163265306122,0.0,3.31849557808692,1.00709304700192
2,honor,3.0,2.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,106,"We honor the aspirations of those nations which , now captive , long for freedom .",5,5,3,0.00180614087898856,0.0392156862745098,0.117647058823529,4.93476076752676,2.05830856083356,16,0.000405237697236785,0.0039177277179236,0.0127388535031847,7.52774702115965,3.37752638444641
3,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,106,"We honor the aspirations of those nations which , now captive , long for freedom .",5,5,113,0.0680313064419025,0.333333333333333,0.5,2.19508976806024,0.290748899896194,2261,0.0572651520907732,0.0625,0.25,2.74917326769894,0.87789225295395
4,aspirations,9.0,4.0,2.0,NNS,dobj,2.0,2.0,2.0,2.0,-1.0,106,"We honor the aspirations of those nations which , now captive , long for freedom .",5,5,1,0.000602046959662854,0.00884955752212389,1.0,6.82017896241519,0.0,4,0.000101309424309196,0.000442282176028306,1.0,5.6305309109557,0.0
5,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,106,"We honor the aspirations of those nations which , now captive , long for freedom .",5,5,95,0.0571944611679711,1.0,1.0,0.597431227836054,0.0883401833976712,1691,0.0428285591267128,0.5,1.0,1.70240777240252,0.42749345896955
6,those,3.0,1.0,1.0,DT,det,4.0,4.0,3.0,4.0,-2.75,106,"We honor the aspirations of those nations which , now captive , long for freedom .",5,5,3,0.00180614087898856,0.0315789473684211,1.0,4.98489310760979,0.333333333333333,119,0.00301395537319859,0.0124186871673566,0.5,5.9170591815141,1.75588603919383
7,nations,6.0,2.0,1.0,NNS,nmod:of,2.0,2.0,2.0,2.0,-1.0,106,"We honor the aspirations of those nations which , now captive , long for freedom .",5,5,13,0.0078266104756171,0.333333333333333,0.333333333333333,2.81885694611437,0.84037019258506,76,0.00192487906187473,0.0252100840336134,0.0476190476190476,4.39694437579696,1.60484982323932
8,which,3.0,1.0,1.0,WDT,ref,4.0,4.0,2.0,4.0,-2.5,106,"We honor the aspirations of those nations which , now captive , long for freedom .",5,5,7,0.00421432871763998,0.0769230769230769,1.0,3.50414408094732,0.0,112,0.0028366638806575,0.0394736842105263,0.333333333333333,4.71502551419259,0.873933991650714
9,",",,,,",",,,,,,,106,"We honor the aspirations of those nations which , now captive , long for freedom .",5,5
10,now,2.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,106,"We honor the aspirations of those nations which , now captive , long for freedom .",5,5,4,0.00240818783865141,0.00869565217391304,1.0,5.76589032665156,1.02186571031258,82,0.00207684319833853,0.00221238938053097,0.333333333333333,6.26537062104313,1.73164982862632
11,captive,6.0,2.0,1.0,VBZ,acl:relcl,2.0,2.0,2.0,2.0,-1.0,106,"We honor the aspirations of those nations which , now captive , long for freedom .",5,5,1,0.000602046959662854,0.25,1.0,2.0,0.0,1,2.53273560772991e-05,0.0121951219512195,0.2,6.35755200461808,2.32192809488736
12,",",,,,",",,,,,,,106,"We honor the aspirations of those nations which , now captive , long for freedom .",5,5
13,long,3.0,1.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,106,"We honor the aspirations of those nations which , now captive , long for freedom .",5,5,2,0.00120409391932571,0.00869565217391304,1.0,3.42274502547219,0.0,39,0.000987766887014665,0.000442477876106195,1.0,6.21112785985149,2.49475860182965
14,for,3.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,106,"We honor the aspirations of those nations which , now captive , long for freedom .",5,5,20,0.0120409391932571,0.5,1.0,2.95587660243808,0.433621267098575,447,0.0113213281665527,0.0769230769230769,1.0,3.64882859033514,0.891151486830728
15,freedom,6.0,2.0,1.0,NN,nmod:for,1.0,1.0,1.0,1.0,0.0,106,"We honor the aspirations of those nations which , now captive , long for freedom .",5,5,11,0.00662251655629139,0.05,1.0,3.53750283529677,0.0909090909090909,129,0.00326722893397158,0.0134228187919463,0.666666666666667,5.85424344357384,1.6409021517376
16,.,,,,.,,,,,,,106,"We honor the aspirations of those nations which , now captive , long for freedom .",5,5
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,107,We seek neither their military alliance nor any artificial imitation of our society .,2,2,51,0.0307043949428055,0.140495867768595,0.0,2.58712411265196,0.22568186282994,1021,0.0258592305549224,0.128163265306122,0.0,3.31849557808692,1.00709304700192
2,seek,3.0,1.0,1.0,VBP,root,2.0,2.0,2.0,2.0,-1.0,107,We seek neither their military alliance nor any artificial imitation of our society .,2,2,10,0.00602046959662854,0.117647058823529,0.117647058823529,3.25401920998887,1.11749256825007,35,0.000886457462705468,0.0166503428011753,0.0191082802547771,6.17618799215059,2.74394126800118
3,neither,4.0,2.0,1.0,CC,cc:preconj,3.0,3.0,3.0,3.0,-2.0,107,We seek neither their military alliance nor any artificial imitation of our society .,2,2,1,0.000602046959662854,0.1,0.166666666666667,3.32192809488736,2.58496250072116,5,0.000126636780386495,0.0285714285714286,0.0588235294117647,7.15078963933099,4.5049031780172
4,their,3.0,1.0,1.0,PRP$,nmod:poss,4.0,4.0,4.0,4.0,-3.0,107,We seek neither their military alliance nor any artificial imitation of our society .,2,2,16,0.00963275135460566,1.0,1.0,3.17658916929134,0.125,148,0.00374844869944027,0.2,1.0,4.89277055238413,1.10529466890457
5,military,8.0,4.0,2.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,107,We seek neither their military alliance nor any artificial imitation of our society .,2,2,2,0.00120409391932571,0.0625,1.0,2.0,0.0,6,0.000151964136463795,0.00675675675675676,1.0,6.58532215157978,1.00739901989308
6,alliance,6.0,3.0,1.0,NN,xcomp,2.0,2.0,2.0,2.0,-1.0,107,We seek neither their military alliance nor any artificial imitation of our society .,2,2,1,0.000602046959662854,0.5,1.0,1.0,0.0,3,7.59820682318973e-05,0.166666666666667,1.0,3.9536956353318,1.98473210346229
7,nor,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,107,We seek neither their military alliance nor any artificial imitation of our society .,2,2,1,0.000602046959662854,1.0,1.0,0.0,0.0,24,0.000607856545855178,0.333333333333333,1.0,6.18886515489901,0.9859074207405
8,any,3.0,2.0,1.0,DT,det,4.0,4.0,4.0,4.0,-3.0,107,We seek neither their military alliance nor any artificial imitation of our society .,2,2,2,0.00120409391932571,1.0,1.0,2.98863996174996,2.04373142062517,38,0.000962439530937365,0.0833333333333333,1.0,5.90280862823069,1.54921019204401
9,artificial,9.0,4.0,2.0,JJ,amod,3.0,3.0,3.0,3.0,-2.0,107,We seek neither their military alliance nor any artificial imitation of our society .,2,2,1,0.000602046959662854,0.5,1.0,1.0,0.0,2,5.06547121545982e-05,0.0263157894736842,0.5,7.92252447111658,0.5
10,imitation,8.0,4.0,2.0,NN,xcomp,2.0,2.0,2.0,2.0,-1.0,107,We seek neither their military alliance nor any artificial imitation of our society .,2,2,1,0.000602046959662854,1.0,1.0,0.0,0.0,1,2.53273560772991e-05,0.5,1.0,1.0,0.0
11,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,107,We seek neither their military alliance nor any artificial imitation of our society .,2,2,95,0.0571944611679711,1.0,1.0,0.597431227836054,0.0883401833976712,1691,0.0428285591267128,1.0,1.0,1.70240777240252,0.42749345896955
12,our,2.0,2.0,1.0,PRP$,nmod:poss,3.0,3.0,3.0,3.0,-2.0,107,We seek neither their military alliance nor any artificial imitation of our society .,2,2,38,0.0228777844671884,0.0947368421052632,1.0,2.89393119684352,0.298417105339069,904,0.0228959298938784,0.109994086339444,1.0,3.58738322881247,1.02606624233911
13,society,7.0,4.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,107,We seek neither their military alliance nor any artificial imitation of our society .,2,2,1,0.000602046959662854,0.0263157894736842,0.111111111111111,5.24792751344359,3.16992500144231,21,0.000531874477623281,0.00331858407079646,0.010752688172043,5.11483301243249,2.32676195299167
14,.,,,,.,,,,,,,107,We seek neither their military alliance nor any artificial imitation of our society .,2,2
1,And,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10,63,0.0379289584587598,0.140495867768595,0.0,1.55707485278873,0.24348968258547,1549,0.0392320745637363,0.0714285714285714,0.0,2.60053892310722,0.707957414545442
2,they,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10,7,0.00421432871763998,0.0158730158730159,0.0588235294117647,3.65231678517531,0.726780405892906,136,0.00344452042651268,0.00516462233699161,0.0171428571428571,5.57824358957613,1.18868298271841
3,can,3.0,1.0,1.0,MD,aux,3.0,3.0,2.0,3.0,-1.75,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10,10,0.00602046959662854,0.142857142857143,1.0,3.786651821172,1.05622424242211,223,0.0056480004052377,0.0147058823529412,0.125,4.27733235174731,2.00391184416206
4,know,2.0,1.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10,5,0.00301023479831427,0.2,1.0,4.18151402219846,1.21749256825007,78,0.00197553377402933,0.0269058295964126,0.5,5.5552984047542,2.56943862512027
5,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10,113,0.0680313064419025,0.2,0.5,2.19508976806024,0.290748899896194,2261,0.0572651520907732,0.102564102564103,0.166666666666667,2.74917326769894,0.87789225295395
6,warmth,5.0,1.0,1.0,NN,dobj,2.0,2.0,2.0,2.0,-1.0,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10,1,0.000602046959662854,0.00884955752212389,1.0,6.82017896241519,0.0,1,2.53273560772991e-05,0.000442282176028306,0.125,11.1427452767515,3.0
7,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10,95,0.0571944611679711,1.0,1.0,0.597431227836054,0.0883401833976712,1691,0.0428285591267128,1.0,1.0,1.70240777240252,0.42749345896955
8,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10,113,0.0680313064419025,0.105263157894737,1.0,2.19508976806024,0.290748899896194,2261,0.0572651520907732,0.140745121230041,1.0,2.74917326769894,0.87789225295395
9,welcome,6.0,2.0,1.0,JJ,nmod:of,2.0,2.0,2.0,2.0,-1.0,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10,2,0.00120409391932571,0.00884955752212389,0.1,6.24630215219334,1.66096404744368,9,0.000227946204695692,0.000442282176028306,0.00420168067226891,8.6264724310596,3.99740865732935
10,that,3.0,1.0,1.0,WDT,ref,4.0,4.0,2.0,4.0,-2.5,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10,17,0.0102347983142685,0.5,1.0,2.70565966606504,0.210880147101244,640,0.0162095078894714,0.111111111111111,1.0,3.3599348706285,0.975962233436096
11,awaits,5.0,2.0,1.0,VBZ,acl:relcl,2.0,2.0,2.0,2.0,-1.0,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10,1,0.000602046959662854,0.0588235294117647,1.0,4.08746284125034,0.0,3,7.59820682318973e-05,0.003125,1.0,7.21461872992491,0.666666666666667
12,them,3.0,1.0,1.0,PRP,dobj,4.0,4.0,2.0,4.0,-2.5,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10,4,0.00240818783865141,1.0,1.0,2.44533992838116,0.0,51,0.00129169515994225,0.333333333333333,0.5,3.78119330363767,1.09694419448754
13,when,3.0,1.0,1.0,WRB,advmod,4.0,4.0,2.0,4.0,-2.5,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10,4,0.00240818783865141,0.25,1.0,3.70569249361107,1.41810633549287,92,0.00233011675911152,0.0392156862745098,1.0,5.60616499180218,1.30952300996343
14,",",,,,",",,,,,,,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10
15,as,2.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10,11,0.00662251655629139,0.0347826086956522,0.5,2.9178368837676,0.507723863701923,240,0.00607856545855178,0.0185840707964602,0.25,4.70152482952495,1.36514601342509
16,must,4.0,1.0,1.0,MD,aux,4.0,4.0,3.0,4.0,-2.75,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10,9,0.00541842263696568,0.0909090909090909,0.25,2.58964251590105,1.29693614910794,162,0.00410303168452245,0.00416666666666667,0.0238095238095238,4.6317416273288,2.50546943842405
17,be,2.0,1.0,1.0,VB,advcl,2.0,2.0,2.0,2.0,-1.0,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10,19,0.0114388922335942,0.555555555555556,1.0,1.49522069984917,0.228413158046559,280,0.00709165970164374,0.265432098765432,1.0,3.29448660046259,1.07957544730509
18,",",,,,",",,,,,,,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10
19,they,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10,7,0.00421432871763998,0.0260869565217391,1.0,3.65231678517531,0.726780405892906,136,0.00344452042651268,0.00973451327433628,0.333333333333333,5.57824358957613,1.18868298271841
20,join,3.0,1.0,1.0,VBP,advcl,2.0,2.0,2.0,2.0,-1.0,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10,1,0.000602046959662854,0.142857142857143,0.333333333333333,2.8073549220576,1.58496250072116,16,0.000405237697236785,0.00735294117647059,0.0454545454545455,6.85550358652716,2.15935629698385
21,again,4.0,2.0,1.0,RB,advmod,3.0,3.0,3.0,3.0,-2.0,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10,3,0.00180614087898856,1.0,1.0,2.52074747474036,0.861654166907052,35,0.000886457462705468,0.0625,1.0,4.34291347773587,1.44992521422055
22,the,2.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10,113,0.0680313064419025,0.333333333333333,1.0,2.19508976806024,0.290748899896194,2261,0.0572651520907732,0.114285714285714,1.0,2.74917326769894,0.87789225295395
23,ranks,5.0,1.0,1.0,NNS,dobj,2.0,2.0,2.0,2.0,-1.0,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10,1,0.000602046959662854,0.00884955752212389,1.0,6.82017896241519,0.0,2,5.06547121545982e-05,0.000884564352056612,0.25,10.1427452767515,4.42899049756379
24,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10,95,0.0571944611679711,1.0,1.0,0.597431227836054,0.0883401833976712,1691,0.0428285591267128,1.0,1.0,1.70240777240252,0.42749345896955
25,freedom,6.0,2.0,1.0,NN,nmod:of,1.0,1.0,1.0,1.0,0.0,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10,11,0.00662251655629139,0.0421052631578947,1.0,3.53750283529677,0.0909090909090909,129,0.00326722893397158,0.0218805440567711,0.5,5.85424344357384,1.6409021517376
26,.,,,,.,,,,,,,108,"And they can know the warmth of the welcome that awaits them when , as must be , they join again the ranks of freedom .",10,10
1,We,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,109,"We honor , no less in this divided world than in a less tormented time , the people of Russia .",7,7,51,0.0307043949428055,0.140495867768595,0.0,2.58712411265196,0.22568186282994,1021,0.0258592305549224,0.128163265306122,0.0,3.31849557808692,1.00709304700192
2,honor,3.0,2.0,1.0,VB,root,2.0,2.0,2.0,2.0,-1.0,109,"We honor , no less in this divided world than in a less tormented time , the people of Russia .",7,7,3,0.00180614087898856,0.0392156862745098,0.117647058823529,4.93476076752676,2.05830856083356,16,0.000405237697236785,0.0039177277179236,0.0127388535031847,7.52774702115965,3.37752638444641
3,",",,,,",",,,,,,,109,"We honor , no less in this divided world than in a less tormented time , the people of Russia .",7,7
4,no,2.0,1.0,1.0,RB,neg,6.0,6.0,5.0,6.0,-4.75,109,"We honor , no less in this divided world than in a less tormented time , the people of Russia .",7,7,11,0.00662251655629139,0.0173913043478261,0.5,4.34083046637033,0.234996590974651,123,0.00311526479750779,0.00707964601769911,0.25,5.8579062144292,1.81896902285351
5,less,3.0,1.0,1.0,RBR,advmod,4.0,4.0,4.0,4.0,-3.0,109,"We honor , no less in this divided world than in a less tormented time , the people of Russia .",7,7,4,0.00240818783865141,0.181818181818182,1.0,2.39067985676233,0.396240625180289,25,0.000633183901932477,0.0650406504065041,0.125,5.21882169803973,1.37519103001197
