widx,word,nseg,nsyll,nstress,pos,dep,m1a,m1b,m2a,m2b,mmean,sidx,sent,ambig1,ambig2,doc-freq,d-cp-1,d-cp-2,d-cp-3,d-inform-2,d-inform-3,corpus-freq,c-cp-1,c-cp-2,c-cp-3,c-inform-2,c-inform-3,bigram,trigram
10,in,2.0,1.0,0.0,IN,case,4.0,4.0,3.0,4.0,-2.75,86,If we fail now then we will have forgotten in abundance what we learned in hardship :,9,9,37,0.0248322147651007,1.0,1.0,1.87492509703579,0.0698638513708421,808,0.0204645037104577,0.666666666666667,0.5,3.34290743706567,0.901193404818875,forgotten in,have forgotten in
11,abundance,8.0,3.0,1.0,NN,nmod:in,2.0,2.0,2.0,2.0,-1.0,86,If we fail now then we will have forgotten in abundance what we learned in hardship :,9,9,1,0.000671140939597315,0.027027027027027,1.0,5.20945336562895,0.0,5,0.000126636780386495,0.00123762376237624,0.5,8.26723750290243,3.02867664279796,in abundance,forgotten in abundance
12,what,3.0,1.0,1.0,WP,dobj,4.0,4.0,2.0,4.0,-2.5,86,If we fail now then we will have forgotten in abundance what we learned in hardship :,9,9,7,0.00469798657718121,1.0,1.0,3.04736572237985,0.0,93,0.00235544411518882,0.2,1.0,5.9540674489439,1.43854165950432,abundance what,in abundance what
13,we,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,86,If we fail now then we will have forgotten in abundance what we learned in hardship :,9,9,34,0.0228187919463087,0.714285714285714,1.0,2.64463727622625,0.448685026525208,1021,0.0258592305549224,0.204301075268817,1.0,3.31849557808692,1.00709304700192,what we,abundance what we
14,learned,4.0,1.0,1.0,VBD,ccomp,2.0,2.0,2.0,2.0,-1.0,86,If we fail now then we will have forgotten in abundance what we learned in hardship :,9,9,2,0.00134228187919463,0.0294117647058824,0.2,4.62869392134633,2.45344529780426,11,0.00027860091685029,0.0019588638589618,0.0526315789473684,5.74278457442681,4.254689952521,we learned,what we learned
15,in,2.0,1.0,0.0,IN,case,3.0,3.0,2.0,3.0,-1.75,86,If we fail now then we will have forgotten in abundance what we learned in hardship :,9,9,37,0.0248322147651007,0.5,1.0,1.87492509703579,0.0698638513708421,808,0.0204645037104577,0.0909090909090909,0.5,3.34290743706567,0.901193404818875,learned in,we learned in
16,hardship,7.0,2.0,1.0,NN,nmod:in,1.0,1.0,1.0,1.0,0.0,86,If we fail now then we will have forgotten in abundance what we learned in hardship :,9,9,1,0.000671140939597315,0.027027027027027,1.0,5.20945336562895,0.0,4,0.000101309424309196,0.00123762376237624,1.0,8.86249472575514,1.88478970277701,in hardship,learned in hardship
17,:,,,,:,,,,,,,86,If we fail now then we will have forgotten in abundance what we learned in hardship :,9,9
1,that,3.0,1.0,1.0,DT,det,5.0,5.0,4.0,5.0,-3.75,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10,34,0.0228187919463087,0.0178571428571429,0.0,2.18257452464928,0.310316081923037,640,0.0162095078894714,0.0179591836734694,0.0,3.3599348706285,0.975962233436096,<s> that,
2,democracy,9.0,4.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10,1,0.000671140939597315,0.0294117647058824,0.5,5.08746284125034,1.0,50,0.00126636780386495,0.003125,0.0227272727272727,6.43059269337856,1.98811743771548,that democracy,<s> that democracy
3,rests,5.0,1.0,1.0,VBZ,root,3.0,3.0,3.0,3.0,-2.0,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10,1,0.000671140939597315,1.0,1.0,0.0,0.0,5,0.000126636780386495,0.02,0.5,4.90319077531652,0.728771237954945,democracy rests,that democracy rests
4,on,2.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10,9,0.00604026845637584,1.0,1.0,1.76371601250171,0.0,188,0.00476154294253223,0.2,1.0,3.70286847089001,0.858145108750771,rests on,democracy rests on
5,faith,3.0,1.0,1.0,NN,nmod:on,3.0,3.0,3.0,3.0,-2.0,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10,4,0.00268456375838926,0.111111111111111,1.0,4.02368437626202,0.0,53,0.00134234987209685,0.00531914893617021,1.0,6.42822910681989,2.86577992983171,on faith,rests on faith
6,",",,,,",",,,,,,,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10
7,that,3.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10,34,0.0228187919463087,0.0379746835443038,1.0,2.18257452464928,0.310316081923037,640,0.0162095078894714,0.0150442477876106,0.166666666666667,3.3599348706285,0.975962233436096,", that","faith , that"
8,freedom,6.0,2.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10,2,0.00134228187919463,0.0294117647058824,0.333333333333333,5.04373142062517,0.792481250360578,129,0.00326722893397158,0.003125,0.0294117647058824,5.85424344357384,1.6409021517376,that freedom,", that freedom"
9,asks,4.0,1.0,1.0,VBZ,ccomp,3.0,3.0,3.0,3.0,-2.0,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10,1,0.000671140939597315,0.5,1.0,1.0,0.0,3,7.59820682318973e-05,0.00775193798449612,0.5,5.10194933477163,1.63563019853617,freedom asks,that freedom asks
10,more,3.0,1.0,1.0,RBR,advmod,3.0,3.0,3.0,3.0,-2.0,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10,6,0.00402684563758389,1.0,1.0,2.37711369039369,1.31781509926809,109,0.0027606818124256,0.333333333333333,1.0,5.64200439265705,1.84235532325933,asks more,freedom asks more
11,than,3.0,1.0,1.0,IN,mark,4.0,4.0,3.0,4.0,-2.75,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10,3,0.00201342281879195,0.333333333333333,1.0,1.05664166714744,0.0,64,0.00162095078894714,0.18348623853211,1.0,3.0331009370957,0.504834162850122,more than,asks more than
12,it,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,5.0,5.0,-4.0,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10,22,0.0147651006711409,0.333333333333333,0.5,3.06573520175932,0.49072087650999,311,0.00787680774004002,0.0625,0.15,4.33982858852606,1.06600148759107,than it,more than it
13,gives,4.0,1.0,1.0,VBZ,advcl,2.0,2.0,2.0,2.0,-1.0,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10,1,0.000671140939597315,0.0454545454545455,1.0,4.4594316186373,0.0,2,5.06547121545982e-05,0.00321543408360129,0.25,4.6403853850653,1.0,it gives,than it gives
14,",",,,,",",,,,,,,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10
15,and,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10,67,0.0449664429530201,0.139240506329114,1.0,1.51634250610641,0.109282508878916,1549,0.0392320745637363,0.119911504424779,1.0,2.60053892310722,0.707957414545442,", and","gives , and"
16,the,2.0,1.0,0.0,DT,det,5.0,5.0,5.0,5.0,-4.0,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10,72,0.0483221476510067,0.164179104477612,0.0909090909090909,2.25447828278002,0.330390496933931,2261,0.0572651520907732,0.0806972240154939,0.0848708487084871,2.74917326769894,0.87789225295395,and the,", and the"
17,judgment,7.0,2.0,1.0,NN,nsubj,3.0,3.0,3.0,3.0,-2.0,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10,2,0.00134228187919463,0.0277777777777778,0.0909090909090909,5.16992500144231,1.72971580931865,4,0.000101309424309196,0.00132684652808492,0.008,7.41833708202278,3.00254460100514,the judgment,and the judgment
18,of,2.0,1.0,1.0,IN,case,4.0,4.0,3.0,4.0,-2.75,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10,57,0.038255033557047,1.0,1.0,0.648362911907467,0.101996161249422,1691,0.0428285591267128,1.0,1.0,1.70240777240252,0.42749345896955,judgment of,the judgment of
19,God,3.0,1.0,1.0,NNP,nmod:of,2.0,2.0,2.0,2.0,-1.0,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10,3,0.00201342281879195,0.0175438596491228,0.5,3.27763000472158,0.333333333333333,65,0.00164627814502444,0.00591366055588409,0.25,6.08553361838564,1.42868390864869,of god,judgment of god
20,is,2.0,1.0,1.0,VBZ,cop,3.0,3.0,2.0,3.0,-1.75,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10,32,0.0214765100671141,0.666666666666667,1.0,1.68095202939561,0.244199443404737,500,0.0126636780386495,0.0307692307692308,0.1,3.30456875255596,1.21984204040818,god is,of god is
21,harshest,7.0,2.0,1.0,JJ,conj:and,2.0,2.0,2.0,2.0,-1.0,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10,1,0.000671140939597315,0.03125,0.5,5.0,1.0,1,2.53273560772991e-05,0.002,0.5,8.96578428466209,1.0,is harshest,god is harshest
22,on,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10,9,0.00604026845637584,1.0,1.0,1.76371601250171,0.0,188,0.00476154294253223,1.0,1.0,3.70286847089001,0.858145108750771,harshest on,is harshest on
23,those,3.0,1.0,1.0,DT,nmod:on,4.0,4.0,2.0,4.0,-2.5,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10,3,0.00201342281879195,0.111111111111111,1.0,4.80197973111413,1.48647720621243,119,0.00301395537319859,0.0106382978723404,1.0,5.9170591815141,1.75588603919383,on those,harshest on those
24,who,2.0,1.0,1.0,WP,ref,4.0,4.0,2.0,4.0,-2.5,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10,9,0.00604026845637584,0.666666666666667,1.0,2.19450737072099,0.702436454987485,154,0.00390041283590406,0.445378151260504,0.5,3.40735011686213,1.17962836279856,those who,on those who
25,are,2.0,1.0,1.0,VBP,cop,3.0,3.0,2.0,3.0,-1.75,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10,9,0.00604026845637584,0.111111111111111,0.5,2.33306652591747,1.20286153698701,310,0.00785148038396272,0.103896103896104,0.0943396226415094,3.74798452219802,1.8953575626127,who are,those who are
26,most,4.0,1.0,1.0,RBS,advmod,2.0,2.0,2.0,2.0,-1.0,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10,1,0.000671140939597315,0.111111111111111,1.0,3.16992500144231,0.0,38,0.000962439530937365,0.0032258064516129,0.0625,6.75920476774644,2.83828343314676,are most,who are most
27,favored,5.0,2.0,1.0,JJ,acl:relcl,1.0,1.0,1.0,1.0,0.0,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10,1,0.000671140939597315,1.0,1.0,0.0,0.0,1,2.53273560772991e-05,0.0263157894736842,1.0,5.24792751344359,0.0,most favored,are most favored
28,.,,,,.,,,,,,,87,"that democracy rests on faith , that freedom asks more than it gives , and the judgment of God is harshest on those who are most favored .",10,10
1,If,2.0,1.0,1.0,IN,mark,6.0,6.0,5.0,6.0,-4.75,88,"If we succeed it will not be because of what we have , but it will be because of what we are ;",13,11,5,0.00335570469798658,0.0357142857142857,0.0,5.1066400872815,0.0,63,0.00159562343286984,0.00938775510204082,0.0,6.25693062851268,1.18362189754211,<s> if,
2,we,2.0,1.0,1.0,PRP,nsubj,7.0,7.0,5.0,7.0,-5.5,88,"If we succeed it will not be because of what we have , but it will be because of what we are ;",13,11,34,0.0228187919463087,0.6,0.75,2.64463727622625,0.448685026525208,1021,0.0258592305549224,0.492063492063492,0.521739130434783,3.31849557808692,1.00709304700192,if we,<s> if we
3,succeed,6.0,2.0,1.0,VBP,advcl,5.0,5.0,5.0,5.0,-4.0,88,"If we succeed it will not be because of what we have , but it will be because of what we are ;",13,11,1,0.000671140939597315,0.0294117647058824,0.333333333333333,5.08746284125034,1.58496250072116,7,0.000177291492541094,0.0019588638589618,0.0645161290322581,8.50783084417258,3.77106074257729,we succeed,if we succeed
4,it,2.0,1.0,1.0,PRP,nsubj,7.0,7.0,7.0,7.0,-6.0,88,"If we succeed it will not be because of what we have , but it will be because of what we are ;",13,11,22,0.0147651006711409,1.0,1.0,3.06573520175932,0.49072087650999,311,0.00787680774004002,0.142857142857143,0.5,4.33982858852606,1.06600148759107,succeed it,we succeed it
5,will,3.0,1.0,1.0,MD,aux,6.0,6.0,5.0,6.0,-4.75,88,"If we succeed it will not be because of what we have , but it will be because of what we are ;",13,11,18,0.0120805369127517,0.227272727272727,1.0,2.42779584848446,0.917209722462608,330,0.0083580275055087,0.0353697749196141,1.0,4.1570212343286,1.94791737813629,it will,succeed it will
6,not,3.0,1.0,1.0,RB,neg,6.0,6.0,5.0,6.0,-4.75,88,"If we succeed it will not be because of what we have , but it will be because of what we are ;",13,11,16,0.010738255033557,0.222222222222222,0.4,2.48440119563873,0.43536151779138,339,0.00858597371020439,0.1,0.454545454545455,3.8745437833006,1.3625500366306,will not,it will not
7,be,2.0,1.0,1.0,VB,ccomp,4.0,4.0,5.0,4.0,-3.25,88,"If we succeed it will not be because of what we have , but it will be because of what we are ;",13,11,13,0.0087248322147651,0.125,0.5,2.3573449454178,0.357219706905748,280,0.00709165970164374,0.056047197640118,0.393939393939394,3.29448660046259,1.07957544730509,not be,will not be
8,because,5.0,2.0,1.0,IN,case,7.0,7.0,6.0,7.0,-5.75,88,"If we succeed it will not be because of what we have , but it will be because of what we are ;",13,11,4,0.00268456375838926,0.153846153846154,0.5,2.35021985907055,0.75,71,0.00179824228148824,0.00714285714285714,0.0526315789473684,5.80677240559413,2.04354251343393,be because,not be because
9,of,2.0,1.0,1.0,IN,mwe,9.0,9.0,5.0,9.0,-7.0,88,"If we succeed it will not be because of what we have , but it will be because of what we are ;",13,11,57,0.038255033557047,1.0,1.0,0.648362911907467,0.101996161249422,1691,0.0428285591267128,0.0845070422535211,1.0,1.70240777240252,0.42749345896955,because of,be because of
10,what,3.0,1.0,1.0,WP,advcl:because_of,10.0,10.0,4.0,10.0,-7.5,88,"If we succeed it will not be because of what we have , but it will be because of what we are ;",13,11,7,0.00469798657718121,0.0701754385964912,1.0,3.04736572237985,0.0,93,0.00235544411518882,0.00473092844470727,0.666666666666667,5.9540674489439,1.43854165950432,of what,because of what
11,we,2.0,1.0,1.0,PRP,nsubj,6.0,6.0,4.0,6.0,-4.5,88,"If we succeed it will not be because of what we have , but it will be because of what we are ;",13,11,34,0.0228187919463087,0.714285714285714,1.0,2.64463727622625,0.448685026525208,1021,0.0258592305549224,0.204301075268817,0.5,3.31849557808692,1.00709304700192,what we,of what we
12,have,3.0,1.0,1.0,VBP,advcl,3.0,3.0,3.0,3.0,-2.0,88,"If we succeed it will not be because of what we have , but it will be because of what we are ;",13,11,18,0.0120805369127517,0.205882352941176,0.2,2.06719188500321,0.986142574249383,292,0.00739558797457133,0.110675808031342,0.157894736842105,3.80977694940257,2.02414628145526,we have,what we have
13,",",,,,",",,,,,,,88,"If we succeed it will not be because of what we have , but it will be because of what we are ;",13,11
14,but,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,88,"If we succeed it will not be because of what we have , but it will be because of what we are ;",13,11,13,0.0087248322147651,0.0506329113924051,1.0,3.39495692472679,0.0,232,0.00587594660993339,0.0407079646017699,1.0,4.39343516145018,0.83948082992114,", but","have , but"
15,it,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,5.0,5.0,-4.0,88,"If we succeed it will not be because of what we have , but it will be because of what we are ;",13,11,22,0.0147651006711409,0.153846153846154,0.25,3.06573520175932,0.49072087650999,311,0.00787680774004002,0.0431034482758621,0.0652173913043478,4.33982858852606,1.06600148759107,but it,", but it"
16,will,3.0,1.0,1.0,MD,aux,4.0,4.0,3.0,4.0,-2.75,88,"If we succeed it will not be because of what we have , but it will be because of what we are ;",13,11,18,0.0120805369127517,0.227272727272727,0.5,2.42779584848446,0.917209722462608,330,0.0083580275055087,0.0353697749196141,0.1,4.1570212343286,1.94791737813629,it will,but it will
17,be,2.0,1.0,1.0,VB,conj:but,2.0,2.0,3.0,2.0,-1.25,88,"If we succeed it will not be because of what we have , but it will be because of what we are ;",13,11,13,0.0087248322147651,0.111111111111111,0.4,2.3573449454178,0.357219706905748,280,0.00709165970164374,0.145454545454545,0.363636363636364,3.29448660046259,1.07957544730509,will be,it will be
18,because,5.0,2.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,88,"If we succeed it will not be because of what we have , but it will be because of what we are ;",13,11,4,0.00268456375838926,0.153846153846154,0.5,2.35021985907055,0.75,71,0.00179824228148824,0.00714285714285714,0.0208333333333333,5.80677240559413,2.04354251343393,be because,will be because
19,of,2.0,1.0,1.0,IN,mwe,7.0,7.0,3.0,7.0,-5.0,88,"If we succeed it will not be because of what we have , but it will be because of what we are ;",13,11,57,0.038255033557047,1.0,1.0,0.648362911907467,0.101996161249422,1691,0.0428285591267128,0.0845070422535211,1.0,1.70240777240252,0.42749345896955,because of,be because of
20,what,3.0,1.0,1.0,WP,advcl:because_of,8.0,8.0,2.0,8.0,-5.5,88,"If we succeed it will not be because of what we have , but it will be because of what we are ;",13,11,7,0.00469798657718121,0.0701754385964912,1.0,3.04736572237985,0.0,93,0.00235544411518882,0.00473092844470727,0.666666666666667,5.9540674489439,1.43854165950432,of what,because of what
21,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,88,"If we succeed it will not be because of what we have , but it will be because of what we are ;",13,11,34,0.0228187919463087,0.714285714285714,1.0,2.64463727622625,0.448685026525208,1021,0.0258592305549224,0.204301075268817,0.5,3.31849557808692,1.00709304700192,what we,of what we
22,are,2.0,1.0,1.0,VBP,root,1.0,1.0,1.0,1.0,0.0,88,"If we succeed it will not be because of what we have , but it will be because of what we are ;",13,11,9,0.00604026845637584,0.147058823529412,0.2,2.33306652591747,1.20286153698701,310,0.00785148038396272,0.0910871694417238,0.157894736842105,3.74798452219802,1.8953575626127,we are,what we are
23,;,,,,:,,,,,,,88,"If we succeed it will not be because of what we have , but it will be because of what we are ;",13,11
1,not,3.0,1.0,1.0,RB,root,3.0,3.0,3.0,3.0,-2.0,89,"not because of what we own , but rather because of what we believe .",8,6,16,0.010738255033557,0.0178571428571429,0.0,2.48440119563873,0.43536151779138,339,0.00858597371020439,0.00816326530612245,0.0,3.8745437833006,1.3625500366306,<s> not,
2,because,5.0,2.0,1.0,IN,case,4.0,4.0,4.0,4.0,-3.0,89,"not because of what we own , but rather because of what we believe .",8,6,4,0.00268456375838926,0.0625,0.5,2.35021985907055,0.75,71,0.00179824228148824,0.023598820058997,0.2,5.80677240559413,2.04354251343393,not because,<s> not because
3,of,2.0,1.0,1.0,IN,mwe,4.0,4.0,3.0,4.0,-2.75,89,"not because of what we own , but rather because of what we believe .",8,6,57,0.038255033557047,1.0,1.0,0.648362911907467,0.101996161249422,1691,0.0428285591267128,0.0845070422535211,0.125,1.70240777240252,0.42749345896955,because of,not because of
4,what,3.0,1.0,1.0,WP,dobj,5.0,5.0,3.0,5.0,-3.5,89,"not because of what we own , but rather because of what we believe .",8,6,7,0.00469798657718121,0.0701754385964912,1.0,3.04736572237985,0.0,93,0.00235544411518882,0.00473092844470727,0.666666666666667,5.9540674489439,1.43854165950432,of what,because of what
5,we,2.0,1.0,1.0,PRP,nsubj,5.0,5.0,3.0,5.0,-3.5,89,"not because of what we own , but rather because of what we believe .",8,6,34,0.0228187919463087,0.714285714285714,1.0,2.64463727622625,0.448685026525208,1021,0.0258592305549224,0.204301075268817,0.5,3.31849557808692,1.00709304700192,what we,of what we
6,own,2.0,1.0,1.0,VBP,dep,2.0,2.0,2.0,2.0,-1.0,89,"not because of what we own , but rather because of what we believe .",8,6,7,0.00469798657718121,0.0294117647058824,0.2,2.86963754875005,0.331704013555337,81,0.00205151584226123,0.000979431929480901,0.0526315789473684,4.11498724103167,1.792846839222,we own,what we own
7,",",,,,",",,,,,,,89,"not because of what we own , but rather because of what we believe .",8,6
8,but,3.0,1.0,1.0,CC,cc,3.0,3.0,3.0,3.0,-2.0,89,"not because of what we own , but rather because of what we believe .",8,6,13,0.0087248322147651,0.0506329113924051,1.0,3.39495692472679,0.0,232,0.00587594660993339,0.0407079646017699,0.25,4.39343516145018,0.83948082992114,", but","own , but"
9,rather,4.0,2.0,1.0,RB,advmod,2.0,2.0,2.0,2.0,-1.0,89,"not because of what we own , but rather because of what we believe .",8,6,1,0.000671140939597315,0.0769230769230769,0.25,3.70043971814109,2.0,9,0.000227946204695692,0.00862068965517241,0.0217391304347826,7.66028045288217,2.35293410322878,but rather,", but rather"
10,because,5.0,2.0,1.0,IN,case,3.0,3.0,3.0,3.0,-2.0,89,"not because of what we own , but rather because of what we believe .",8,6,4,0.00268456375838926,1.0,1.0,2.35021985907055,0.75,71,0.00179824228148824,0.111111111111111,0.5,5.80677240559413,2.04354251343393,rather because,but rather because
11,of,2.0,1.0,1.0,IN,mwe,4.0,4.0,3.0,4.0,-2.75,89,"not because of what we own , but rather because of what we believe .",8,6,57,0.038255033557047,1.0,1.0,0.648362911907467,0.101996161249422,1691,0.0428285591267128,0.0845070422535211,1.0,1.70240777240252,0.42749345896955,because of,rather because of
12,what,3.0,1.0,1.0,WP,nmod:because_of,5.0,5.0,2.0,5.0,-3.25,89,"not because of what we own , but rather because of what we believe .",8,6,7,0.00469798657718121,0.0701754385964912,1.0,3.04736572237985,0.0,93,0.00235544411518882,0.00473092844470727,0.666666666666667,5.9540674489439,1.43854165950432,of what,because of what
13,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,89,"not because of what we own , but rather because of what we believe .",8,6,34,0.0228187919463087,0.714285714285714,1.0,2.64463727622625,0.448685026525208,1021,0.0258592305549224,0.204301075268817,0.5,3.31849557808692,1.00709304700192,what we,of what we
14,believe,5.0,2.0,1.0,VBP,dep,1.0,1.0,1.0,1.0,0.0,89,"not because of what we own , but rather because of what we believe .",8,6,4,0.00268456375838926,0.0882352941176471,0.2,3.62687525539689,1.84158055356145,41,0.00103842159916926,0.0117531831537708,0.0526315789473684,5.95395492135964,3.20850377645397,we believe,what we believe
15,.,,,,.,,,,,,,89,"not because of what we own , but rather because of what we believe .",8,6
1,For,3.0,1.0,1.0,IN,dep,3.0,3.0,2.0,3.0,-1.75,90,For we are a nation of believers .,4,4,18,0.0120805369127517,0.0892857142857143,0.0,2.4581436496934,0.111111111111111,447,0.0113213281665527,0.0297959183673469,0.0,3.64882859033514,0.891151486830728,<s> for,
2,we,2.0,1.0,1.0,PRP,nsubj,4.0,4.0,2.0,4.0,-2.5,90,For we are a nation of believers .,4,4,34,0.0228187919463087,0.0555555555555556,0.1,2.64463727622625,0.448685026525208,1021,0.0258592305549224,0.0246085011185682,0.10958904109589,3.31849557808692,1.00709304700192,for we,<s> for we
3,are,2.0,1.0,1.0,VBP,cop,3.0,3.0,2.0,3.0,-1.75,90,For we are a nation of believers .,4,4,9,0.00604026845637584,0.147058823529412,1.0,2.33306652591747,1.20286153698701,310,0.00785148038396272,0.0910871694417238,0.181818181818182,3.74798452219802,1.8953575626127,we are,for we are
4,a,1.0,1.0,0.0,DT,det,4.0,4.0,4.0,4.0,-3.0,90,For we are a nation of believers .,4,4,32,0.0214765100671141,0.111111111111111,0.2,2.08109466916246,0.257710643702911,789,0.019983283944989,0.0258064516129032,0.0752688172043011,3.92641885050008,1.22415491206816,are a,we are a
5,nation,5.0,2.0,1.0,NN,root,2.0,2.0,2.0,2.0,-1.0,90,For we are a nation of believers .,4,4,12,0.00805369127516779,0.15625,1.0,3.0456660541852,0.465413541726763,157,0.00397639490413596,0.0544993662864385,0.5,4.45490017994966,2.21038218285602,a nation,are a nation
6,of,2.0,1.0,1.0,IN,case,3.0,3.0,2.0,3.0,-1.75,90,For we are a nation of believers .,4,4,57,0.038255033557047,0.166666666666667,0.4,0.648362911907467,0.101996161249422,1691,0.0428285591267128,0.0382165605095541,0.116279069767442,1.70240777240252,0.42749345896955,nation of,a nation of
7,believers,7.0,3.0,1.0,NNS,nmod:of,1.0,1.0,1.0,1.0,0.0,90,For we are a nation of believers .,4,4,2,0.00134228187919463,0.0175438596491228,0.5,4.50140750780353,1.66096404744368,2,5.06547121545982e-05,0.000591366055588409,0.166666666666667,9.49989267484211,4.56206065591459,of believers,nation of believers
8,.,,,,.,,,,,,,90,For we are a nation of believers .,4,4
1,Underneath,7.0,3.0,2.0,VB,ccomp,3.0,3.0,3.0,3.0,-2.0,91,"Underneath the clamor of building and the rush of our day 's pursuits , we are believers in justice and liberty and in our own union .",6,6,1,0.000671140939597315,0.00892857142857143,0.0,6.8073549220576,0.0,1,2.53273560772991e-05,0.000408163265306122,0.0,11.2585660338899,0.0,<s> underneath,
2,the,2.0,1.0,0.0,DT,det,6.0,6.0,6.0,6.0,-5.0,91,"Underneath the clamor of building and the rush of our day 's pursuits , we are believers in justice and liberty and in our own union .",6,6,72,0.0483221476510067,1.0,1.0,2.25447828278002,0.330390496933931,2261,0.0572651520907732,1.0,1.0,2.74917326769894,0.87789225295395,underneath the,<s> underneath the
3,clamor,5.0,2.0,1.0,NN,dobj,4.0,4.0,4.0,4.0,-3.0,91,"Underneath the clamor of building and the rush of our day 's pursuits , we are believers in justice and liberty and in our own union .",6,6,1,0.000671140939597315,0.0138888888888889,1.0,6.16992500144231,0.0,1,2.53273560772991e-05,0.000442282176028306,1.0,11.1427452767515,0.0,the clamor,underneath the clamor
4,of,2.0,1.0,1.0,IN,case,5.0,5.0,4.0,5.0,-3.75,91,"Underneath the clamor of building and the rush of our day 's pursuits , we are believers in justice and liberty and in our own union .",6,6,57,0.038255033557047,1.0,1.0,0.648362911907467,0.101996161249422,1691,0.0428285591267128,1.0,1.0,1.70240777240252,0.42749345896955,clamor of,the clamor of
5,building,6.0,2.0,1.0,NN,nmod:of,3.0,3.0,3.0,3.0,-2.0,91,"Underneath the clamor of building and the rush of our day 's pursuits , we are believers in justice and liberty and in our own union .",6,6,1,0.000671140939597315,0.0175438596491228,1.0,5.83289001416474,0.0,10,0.000253273560772991,0.000591366055588409,1.0,8.28965064552195,3.84672388320949,of building,clamor of building
6,and,3.0,1.0,1.0,CC,cc,4.0,4.0,4.0,4.0,-3.0,91,"Underneath the clamor of building and the rush of our day 's pursuits , we are believers in justice and liberty and in our own union .",6,6,67,0.0449664429530201,1.0,1.0,1.51634250610641,0.109282508878916,1549,0.0392320745637363,0.1,1.0,2.60053892310722,0.707957414545442,building and,of building and
